plant_id,variety_name,variety_code,zone_id,zone_name,planting_date,age_days,stage,health_status,current_height_cm,expected_height_cm,height_deviation_pct,current_girth_mm,is_grafted,graft_success,price_range_low,price_range_high
WN-2024-1666,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-09-03,219,mature,healthy,63.7,65.7,-3.1,4.3,True,True,2500,3500
WN-2024-1667,Kashmiri Walnut,KW,ZONE-D,Open Field D,2024-05-01,344,ready_to_sell,healthy,95.3,103.2,-7.6,9.3,True,True,2500,3500
WN-2024-1668,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-11-16,145,growing,healthy,46.7,43.5,7.3,3.9,True,True,2500,3500
WN-2024-1669,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2025-01-10,90,growing,healthy,29.6,27.0,9.5,2.0,False,,2500,3500
WN-2024-1670,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2024-09-26,196,mature,healthy,53.2,58.8,-9.6,4.4,False,,2500,3500
WN-2024-1671,Franquette,FR,ZONE-E,Nursery Beds E,2025-04-01,9,seedling,healthy,2.9,2.5,16.4,0.2,False,,1800,2800
WN-2024-1672,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2024-12-01,130,growing,healthy,25.1,39.0,-35.6,3.4,True,True,2500,3500
WN-2024-1673,Pusa Kanchan,PK,ZONE-B,Greenhouse B,2024-10-02,190,mature,healthy,51.7,60.8,-15.0,4.3,True,True,2200,3200
WN-2024-1674,Pusa Kanchan,PK,ZONE-E,Nursery Beds E,2024-07-12,272,ready_to_sell,healthy,66.2,87.0,-23.9,7.6,False,,2200,3200
WN-2024-1675,Chandler,CH,ZONE-F,Hardening Zone F,2024-05-31,314,ready_to_sell,healthy,89.5,109.9,-18.6,8.6,True,True,2000,3000
WN-2024-1676,Local Variety,LV,ZONE-D,Open Field D,2025-01-30,70,young,healthy,12.8,17.5,-26.6,1.2,False,,1200,2000
WN-2024-1677,Chandler,CH,ZONE-A,Greenhouse A,2024-09-13,209,mature,healthy,62.4,73.1,-14.7,6.6,False,,2000,3000
WN-2024-1678,Chandler,CH,ZONE-F,Hardening Zone F,2025-02-19,50,young,healthy,19.6,17.5,11.9,1.3,False,,2000,3000
WN-2024-1679,Chandler,CH,ZONE-A,Greenhouse A,2025-01-09,91,growing,healthy,33.3,31.8,4.5,2.4,False,,2000,3000
WN-2024-1680,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2024-04-23,352,ready_to_sell,healthy,58.2,105.6,-44.9,9.1,True,True,2500,3500
WN-2024-1681,Chandler,CH,ZONE-C,Open Field C,2025-01-24,76,young,healthy,25.6,26.6,-3.8,2.1,False,,2000,3000
WN-2024-1682,Kashmiri Walnut,KW,ZONE-C,Open Field C,2025-03-09,32,young,healthy,11.3,9.6,18.2,0.7,False,,2500,3500
WN-2024-1683,Chandler,CH,ZONE-B,Greenhouse B,2024-05-13,332,ready_to_sell,healthy,133.4,116.2,14.8,10.1,True,False,2000,3000
WN-2024-1684,Pusa Kanchan,PK,ZONE-B,Greenhouse B,2024-04-21,354,ready_to_sell,healthy,94.2,113.3,-16.9,9.4,True,True,2200,3200
WN-2024-1685,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2024-12-22,109,growing,at_risk,24.7,32.7,-24.6,2.6,False,,2500,3500
WN-2024-1686,Chandler,CH,ZONE-B,Greenhouse B,2024-07-01,283,ready_to_sell,healthy,91.6,99.0,-7.5,9.6,False,,2000,3000
WN-2024-1687,Pusa Kanchan,PK,ZONE-D,Open Field D,2024-08-21,232,mature,healthy,72.6,74.2,-2.2,6.3,True,True,2200,3200
WN-2024-1688,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2025-01-26,74,young,critical,20.4,22.2,-8.2,1.8,False,,2500,3500
WN-2024-1689,Franquette,FR,ZONE-F,Hardening Zone F,2024-09-29,193,mature,healthy,49.8,54.0,-7.8,4.6,True,True,1800,2800
WN-2024-1690,Franquette,FR,ZONE-D,Open Field D,2024-12-30,101,growing,healthy,31.0,28.3,9.7,2.4,False,,1800,2800
WN-2024-1691,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2024-06-04,310,ready_to_sell,healthy,67.9,93.0,-27.0,8.4,True,True,2500,3500
WN-2024-1692,Kashmiri Walnut,KW,ZONE-D,Open Field D,2024-09-13,209,mature,healthy,66.6,62.7,6.2,4.6,False,,2500,3500
WN-2024-1693,Local Variety,LV,ZONE-D,Open Field D,2025-02-16,53,young,healthy,15.1,13.2,14.2,0.9,False,,1200,2000
WN-2024-1694,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2024-05-12,333,ready_to_sell,healthy,88.9,99.9,-11.0,6.8,True,True,2500,3500
WN-2024-1695,Chandler,CH,ZONE-D,Open Field D,2025-02-09,60,young,healthy,23.8,21.0,13.4,1.7,False,,2000,3000
WN-2024-1696,Pusa Kanchan,PK,ZONE-E,Nursery Beds E,2025-02-13,56,young,healthy,19.5,17.9,8.6,1.1,False,,2200,3200
WN-2024-1697,Franquette,FR,ZONE-D,Open Field D,2024-08-18,235,mature,healthy,87.8,65.8,33.4,3.7,True,False,1800,2800
WN-2024-1698,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-09-30,192,mature,healthy,59.8,57.6,3.8,4.6,True,True,2500,3500
WN-2024-1699,Kashmiri Walnut,KW,ZONE-C,Open Field C,2025-01-12,88,young,healthy,22.5,26.4,-14.9,2.0,False,,2500,3500
WN-2024-1700,Franquette,FR,ZONE-F,Hardening Zone F,2025-02-26,43,young,healthy,12.5,12.0,3.6,0.9,False,,1800,2800
WN-2024-1701,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-08-30,223,mature,healthy,72.4,66.9,8.2,5.6,True,True,2500,3500
WN-2024-1702,Chandler,CH,ZONE-C,Open Field C,2025-02-11,58,young,healthy,16.6,20.3,-18.1,1.5,False,,2000,3000
WN-2024-1703,Chandler,CH,ZONE-B,Greenhouse B,2025-03-06,35,young,healthy,10.6,12.2,-13.2,1.0,False,,2000,3000
WN-2024-1704,Pusa Kanchan,PK,ZONE-B,Greenhouse B,2025-02-13,56,young,healthy,18.1,17.9,0.8,1.3,False,,2200,3200
WN-2024-1705,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-12-30,101,growing,healthy,35.4,30.3,16.7,2.3,False,,2500,3500
WN-2024-1706,Local Variety,LV,ZONE-E,Nursery Beds E,2024-08-16,237,mature,healthy,57.5,59.2,-3.0,5.3,False,,1200,2000
WN-2024-1707,Pusa Kanchan,PK,ZONE-C,Open Field C,2024-04-25,350,ready_to_sell,healthy,121.4,112.0,8.4,9.5,False,,2200,3200
WN-2024-1708,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2024-06-19,295,ready_to_sell,healthy,99.3,88.5,12.3,6.2,True,True,2500,3500
WN-2024-1709,Chandler,CH,ZONE-E,Nursery Beds E,2024-08-23,230,mature,healthy,75.4,80.5,-6.3,7.1,True,False,2000,3000
WN-2024-1710,Chandler,CH,ZONE-C,Open Field C,2024-08-20,233,mature,healthy,80.3,81.5,-1.5,6.1,True,True,2000,3000
WN-2024-1711,Chandler,CH,ZONE-D,Open Field D,2025-02-26,43,young,healthy,11.4,15.0,-24.3,1.0,False,,2000,3000
WN-2024-1712,Chandler,CH,ZONE-A,Greenhouse A,2024-05-06,339,ready_to_sell,healthy,127.6,118.6,7.5,7.5,True,True,2000,3000
WN-2024-1713,Chandler,CH,ZONE-F,Hardening Zone F,2025-03-27,14,seedling,healthy,6.3,4.9,28.9,0.3,False,,2000,3000
WN-2024-1714,Chandler,CH,ZONE-F,Hardening Zone F,2025-03-30,11,seedling,healthy,4.1,3.8,5.9,0.4,False,,2000,3000
WN-2024-1715,Chandler,CH,ZONE-B,Greenhouse B,2024-04-25,350,ready_to_sell,healthy,138.2,122.5,12.8,12.6,False,,2000,3000
WN-2024-1716,Chandler,CH,ZONE-F,Hardening Zone F,2025-01-10,90,growing,healthy,27.7,31.5,-12.0,2.8,False,,2000,3000
WN-2024-1717,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-05-13,332,ready_to_sell,healthy,76.7,99.6,-22.9,7.3,True,True,2500,3500
WN-2024-1718,Local Variety,LV,ZONE-F,Hardening Zone F,2024-11-15,146,growing,healthy,26.5,36.5,-27.4,3.0,True,True,1200,2000
WN-2024-1719,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2025-02-05,64,young,healthy,17.3,19.2,-10.0,1.7,False,,2500,3500
WN-2024-1720,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2025-04-02,8,seedling,healthy,2.1,2.4,-11.9,0.2,False,,2500,3500
WN-2024-1721,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-10-31,161,growing,healthy,48.5,48.3,0.4,3.8,False,,2500,3500
WN-2024-1722,Franquette,FR,ZONE-D,Open Field D,2024-06-03,311,ready_to_sell,healthy,73.4,87.1,-15.8,7.5,False,,1800,2800
WN-2024-1723,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-04-27,348,ready_to_sell,healthy,113.1,104.4,8.4,8.4,True,True,2500,3500
WN-2024-1724,Pusa Kanchan,PK,ZONE-A,Greenhouse A,2024-11-25,136,growing,healthy,53.4,43.5,22.8,3.2,False,,2200,3200
WN-2024-1725,Local Variety,LV,ZONE-C,Open Field C,2024-10-29,163,growing,healthy,36.5,40.8,-10.4,3.6,False,,1200,2000
WN-2024-1726,Kashmiri Walnut,KW,ZONE-D,Open Field D,2024-05-31,314,ready_to_sell,healthy,90.5,94.2,-4.0,7.0,True,True,2500,3500
WN-2024-1727,Local Variety,LV,ZONE-E,Nursery Beds E,2025-02-02,67,young,healthy,17.3,16.8,3.1,1.4,False,,1200,2000
WN-2024-1728,Chandler,CH,ZONE-A,Greenhouse A,2024-08-31,222,mature,healthy,78.2,77.7,0.7,4.1,True,True,2000,3000
WN-2024-1729,Chandler,CH,ZONE-E,Nursery Beds E,2024-09-23,199,mature,healthy,68.9,69.6,-1.1,6.2,True,True,2000,3000
WN-2024-1730,Local Variety,LV,ZONE-C,Open Field C,2024-09-24,198,mature,healthy,62.3,49.5,26.0,3.1,True,True,1200,2000
WN-2024-1731,Franquette,FR,ZONE-A,Greenhouse A,2024-05-08,337,ready_to_sell,critical,90.5,94.4,-4.1,8.7,True,True,1800,2800
WN-2024-1732,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2024-12-12,119,growing,healthy,26.2,35.7,-26.5,2.7,False,,2500,3500
WN-2024-1733,Pusa Kanchan,PK,ZONE-E,Nursery Beds E,2025-03-23,18,seedling,healthy,4.8,5.8,-17.3,0.4,False,,2200,3200
WN-2024-1734,Local Variety,LV,ZONE-E,Nursery Beds E,2025-02-23,46,young,healthy,14.0,11.5,21.8,0.8,False,,1200,2000
WN-2024-1735,Pusa Kanchan,PK,ZONE-C,Open Field C,2025-02-10,59,young,critical,20.0,18.9,5.8,1.2,False,,2200,3200
WN-2024-1736,Chandler,CH,ZONE-E,Nursery Beds E,2024-12-29,102,growing,at_risk,32.7,35.7,-8.3,3.2,False,,2000,3000
WN-2024-1737,Chandler,CH,ZONE-E,Nursery Beds E,2024-07-22,262,mature,healthy,102.7,91.7,11.9,6.9,True,False,2000,3000
WN-2024-1738,Chandler,CH,ZONE-E,Nursery Beds E,2025-02-14,55,young,healthy,19.3,19.2,0.1,1.4,False,,2000,3000
WN-2024-1739,Franquette,FR,ZONE-C,Open Field C,2025-01-15,85,young,healthy,26.4,23.8,10.9,2.0,False,,1800,2800
WN-2024-1740,Chandler,CH,ZONE-F,Hardening Zone F,2025-03-04,37,young,healthy,14.0,12.9,7.8,1.1,False,,2000,3000
WN-2024-1741,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-08-12,241,mature,healthy,73.4,72.3,1.5,5.3,True,True,2500,3500
WN-2024-1742,Local Variety,LV,ZONE-A,Greenhouse A,2024-11-19,142,growing,healthy,32.3,35.5,-8.9,3.3,True,False,1200,2000
WN-2024-1743,Kashmiri Walnut,KW,ZONE-D,Open Field D,2024-12-19,112,growing,critical,36.8,33.6,9.6,2.3,False,,2500,3500
WN-2024-1744,Chandler,CH,ZONE-D,Open Field D,2024-08-11,242,mature,healthy,87.2,84.7,2.9,7.9,True,True,2000,3000
WN-2024-1745,Chandler,CH,ZONE-A,Greenhouse A,2025-02-07,62,young,healthy,22.7,21.7,4.8,2.0,False,,2000,3000
WN-2024-1746,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-11-21,140,growing,healthy,42.2,42.0,0.4,3.4,False,,2500,3500
WN-2024-1747,Local Variety,LV,ZONE-F,Hardening Zone F,2024-06-13,301,ready_to_sell,healthy,72.6,75.2,-3.5,6.0,True,True,1200,2000
WN-2024-1748,Chandler,CH,ZONE-F,Hardening Zone F,2024-10-19,173,growing,healthy,72.4,60.5,19.5,4.8,False,,2000,3000
WN-2024-1749,Franquette,FR,ZONE-D,Open Field D,2024-09-11,211,mature,healthy,51.8,59.1,-12.3,6.3,True,False,1800,2800
WN-2024-1750,Chandler,CH,ZONE-E,Nursery Beds E,2025-02-05,64,young,critical,17.3,22.4,-23.0,2.2,False,,2000,3000
WN-2024-1751,Franquette,FR,ZONE-F,Hardening Zone F,2024-07-13,271,ready_to_sell,healthy,66.6,75.9,-12.3,5.0,True,False,1800,2800
WN-2024-1752,Kashmiri Walnut,KW,ZONE-C,Open Field C,2025-01-10,90,growing,healthy,23.4,27.0,-13.4,2.6,False,,2500,3500
WN-2024-1753,Franquette,FR,ZONE-B,Greenhouse B,2025-03-12,29,seedling,healthy,9.4,8.1,16.0,0.8,False,,1800,2800
WN-2024-1754,Local Variety,LV,ZONE-E,Nursery Beds E,2024-11-18,143,growing,healthy,32.5,35.8,-9.0,3.0,True,True,1200,2000
WN-2024-1755,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2025-02-18,51,young,healthy,15.8,15.3,3.0,1.4,False,,2500,3500
WN-2024-1756,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2024-09-04,218,mature,at_risk,64.8,65.4,-0.9,5.5,True,True,2500,3500
WN-2024-1757,Local Variety,LV,ZONE-E,Nursery Beds E,2025-02-16,53,young,healthy,12.5,13.2,-5.4,1.1,False,,1200,2000
WN-2024-1758,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-08-30,223,mature,at_risk,62.9,66.9,-5.9,5.9,True,True,2500,3500
WN-2024-1759,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2025-01-05,95,growing,healthy,24.3,28.5,-14.9,2.2,False,,2500,3500
WN-2024-1760,Pusa Kanchan,PK,ZONE-C,Open Field C,2024-12-26,105,growing,healthy,36.9,33.6,9.7,2.8,False,,2200,3200
WN-2024-1761,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2024-06-22,292,ready_to_sell,healthy,78.6,87.6,-10.2,6.6,True,False,2500,3500
WN-2024-1762,Chandler,CH,ZONE-A,Greenhouse A,2025-02-06,63,young,healthy,25.0,22.0,13.4,1.6,False,,2000,3000
WN-2024-1763,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2024-08-18,235,mature,healthy,52.6,70.5,-25.4,5.8,True,True,2500,3500
WN-2024-1764,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2025-01-07,93,growing,healthy,38.5,27.9,38.1,2.1,False,,2500,3500
WN-2024-1765,Franquette,FR,ZONE-C,Open Field C,2025-03-13,28,seedling,healthy,7.0,7.8,-11.3,0.7,False,,1800,2800
WN-2024-1766,Franquette,FR,ZONE-C,Open Field C,2024-11-28,133,growing,healthy,37.9,37.2,1.8,2.7,False,,1800,2800
WN-2024-1767,Franquette,FR,ZONE-A,Greenhouse A,2024-04-27,348,ready_to_sell,healthy,89.6,97.4,-8.1,7.5,True,False,1800,2800
WN-2024-1768,Chandler,CH,ZONE-A,Greenhouse A,2025-03-25,16,seedling,healthy,6.6,5.6,17.5,0.4,False,,2000,3000
WN-2024-1769,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2024-05-06,339,ready_to_sell,healthy,116.3,101.7,14.3,7.3,True,False,2500,3500
WN-2024-1770,Chandler,CH,ZONE-A,Greenhouse A,2024-06-04,310,ready_to_sell,healthy,123.2,108.5,13.6,8.9,True,False,2000,3000
WN-2024-1771,Chandler,CH,ZONE-F,Hardening Zone F,2024-07-30,254,mature,healthy,91.7,88.9,3.1,7.9,True,False,2000,3000
WN-2024-1772,Chandler,CH,ZONE-E,Nursery Beds E,2025-01-07,93,growing,healthy,29.8,32.5,-8.3,3.0,False,,2000,3000
WN-2024-1773,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2025-03-03,38,young,healthy,12.4,11.4,8.5,0.9,False,,2500,3500
WN-2024-1774,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-09-13,209,mature,critical,66.9,62.7,6.8,4.7,True,True,2500,3500
WN-2024-1775,Chandler,CH,ZONE-E,Nursery Beds E,2025-01-08,92,growing,critical,37.0,32.2,14.8,3.0,False,,2000,3000
WN-2024-1776,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-07-09,275,ready_to_sell,healthy,63.4,82.5,-23.2,7.1,True,True,2500,3500
WN-2024-1777,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-10-05,187,mature,healthy,57.3,56.1,2.2,4.8,True,True,2500,3500
WN-2024-1778,Chandler,CH,ZONE-A,Greenhouse A,2024-10-30,162,growing,healthy,70.1,56.7,23.7,3.8,True,True,2000,3000
WN-2024-1779,Franquette,FR,ZONE-D,Open Field D,2024-08-05,248,mature,healthy,53.7,69.4,-22.7,5.5,False,,1800,2800
WN-2024-1780,Franquette,FR,ZONE-F,Hardening Zone F,2024-10-07,185,mature,healthy,53.6,51.8,3.6,4.1,False,,1800,2800
WN-2024-1781,Local Variety,LV,ZONE-E,Nursery Beds E,2024-08-04,249,mature,at_risk,54.1,62.2,-13.2,4.3,True,True,1200,2000
WN-2024-1782,Local Variety,LV,ZONE-F,Hardening Zone F,2024-06-05,309,ready_to_sell,critical,81.9,77.2,6.0,6.2,True,True,1200,2000
WN-2024-1783,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-09-27,195,mature,at_risk,58.6,58.5,0.1,6.4,False,,2500,3500
WN-2024-1784,Pusa Kanchan,PK,ZONE-C,Open Field C,2025-03-18,23,seedling,healthy,9.6,7.4,31.1,0.5,False,,2200,3200
WN-2024-1785,Franquette,FR,ZONE-A,Greenhouse A,2024-08-25,228,mature,healthy,56.9,63.8,-10.9,6.5,True,True,1800,2800
WN-2024-1786,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2024-07-31,253,mature,healthy,73.4,75.9,-3.3,6.7,False,,2500,3500
WN-2024-1787,Franquette,FR,ZONE-E,Nursery Beds E,2025-03-08,33,young,healthy,10.5,9.2,13.2,0.8,False,,1800,2800
WN-2024-1788,Kashmiri Walnut,KW,ZONE-D,Open Field D,2024-11-07,154,growing,critical,44.6,46.2,-3.4,3.8,False,,2500,3500
WN-2024-1789,Chandler,CH,ZONE-D,Open Field D,2024-11-15,146,growing,healthy,46.5,51.1,-9.0,3.8,True,True,2000,3000
WN-2024-1790,Pusa Kanchan,PK,ZONE-C,Open Field C,2024-12-21,110,growing,healthy,30.5,35.2,-13.4,2.8,False,,2200,3200
WN-2024-1791,Chandler,CH,ZONE-E,Nursery Beds E,2024-10-01,191,mature,critical,64.7,66.8,-3.3,4.7,False,,2000,3000
WN-2024-1792,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2024-04-19,356,ready_to_sell,healthy,120.0,106.8,12.4,9.0,True,False,2500,3500
WN-2024-1793,Local Variety,LV,ZONE-C,Open Field C,2025-03-05,36,young,critical,9.1,9.0,0.8,0.7,False,,1200,2000
WN-2024-1794,Local Variety,LV,ZONE-A,Greenhouse A,2024-07-19,265,mature,healthy,56.5,66.2,-14.7,5.4,True,True,1200,2000
WN-2024-1795,Local Variety,LV,ZONE-F,Hardening Zone F,2024-07-05,279,ready_to_sell,healthy,73.3,69.8,5.1,5.5,False,,1200,2000
WN-2024-1796,Pusa Kanchan,PK,ZONE-C,Open Field C,2024-11-13,148,growing,healthy,46.3,47.4,-2.1,4.2,False,,2200,3200
WN-2024-1797,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-12-19,112,growing,healthy,36.5,33.6,8.7,3.3,False,,2500,3500
WN-2024-1798,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-08-09,244,mature,healthy,79.6,73.2,8.8,6.4,False,,2500,3500
WN-2024-1799,Kashmiri Walnut,KW,ZONE-D,Open Field D,2024-06-29,285,ready_to_sell,healthy,81.3,85.5,-5.0,7.0,False,,2500,3500
WN-2024-1800,Chandler,CH,ZONE-F,Hardening Zone F,2024-05-02,343,ready_to_sell,healthy,108.2,120.0,-9.8,9.0,True,True,2000,3000
WN-2024-1801,Chandler,CH,ZONE-D,Open Field D,2024-09-30,192,mature,healthy,69.8,67.2,3.9,4.8,True,True,2000,3000
WN-2024-1802,Kashmiri Walnut,KW,ZONE-D,Open Field D,2024-04-30,345,ready_to_sell,healthy,97.6,103.5,-5.7,8.2,True,True,2500,3500
WN-2024-1803,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2025-02-12,57,young,healthy,16.3,17.1,-4.8,1.5,False,,2500,3500
WN-2024-1804,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-10-06,186,mature,critical,45.9,55.8,-17.8,3.4,True,False,2500,3500
WN-2024-1805,Local Variety,LV,ZONE-C,Open Field C,2025-04-01,9,seedling,healthy,2.4,2.2,4.8,0.2,False,,1200,2000
WN-2024-1806,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2024-07-23,261,mature,healthy,83.5,78.3,6.7,6.6,True,False,2500,3500
WN-2024-1807,Pusa Kanchan,PK,ZONE-E,Nursery Beds E,2024-06-28,286,ready_to_sell,healthy,111.4,91.5,21.7,7.1,True,False,2200,3200
WN-2024-1808,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2025-01-06,94,growing,healthy,26.2,28.2,-7.0,2.6,False,,2500,3500
WN-2024-1809,Kashmiri Walnut,KW,ZONE-D,Open Field D,2024-04-13,362,ready_to_sell,healthy,141.5,108.6,30.3,6.7,True,True,2500,3500
WN-2024-1810,Kashmiri Walnut,KW,ZONE-D,Open Field D,2024-08-17,236,mature,healthy,51.5,70.8,-27.3,5.4,False,,2500,3500
WN-2024-1811,Chandler,CH,ZONE-A,Greenhouse A,2024-09-28,194,mature,healthy,70.8,67.9,4.2,6.2,False,,2000,3000
WN-2024-1812,Chandler,CH,ZONE-F,Hardening Zone F,2024-05-01,344,ready_to_sell,healthy,140.8,120.4,16.9,9.6,True,True,2000,3000
WN-2024-1813,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-12-16,115,growing,healthy,38.5,34.5,11.6,2.5,False,,2500,3500
WN-2024-1814,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-07-02,282,ready_to_sell,healthy,94.3,84.6,11.4,7.8,False,,2500,3500
WN-2024-1815,Chandler,CH,ZONE-A,Greenhouse A,2024-09-20,202,mature,healthy,92.0,70.7,30.1,7.0,False,,2000,3000
WN-2024-1816,Franquette,FR,ZONE-D,Open Field D,2024-10-07,185,mature,healthy,48.1,51.8,-7.1,4.4,True,True,1800,2800
WN-2024-1817,Chandler,CH,ZONE-F,Hardening Zone F,2025-02-06,63,young,healthy,20.2,22.0,-8.5,1.9,False,,2000,3000
WN-2024-1818,Franquette,FR,ZONE-E,Nursery Beds E,2024-06-21,293,ready_to_sell,healthy,97.5,82.0,18.8,6.8,True,False,1800,2800
WN-2024-1819,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-04-15,360,ready_to_sell,at_risk,76.3,108.0,-29.3,8.5,False,,2500,3500
WN-2024-1820,Chandler,CH,ZONE-E,Nursery Beds E,2024-10-05,187,mature,healthy,77.3,65.5,18.1,5.2,False,,2000,3000
WN-2024-1821,Kashmiri Walnut,KW,ZONE-D,Open Field D,2025-01-12,88,young,healthy,27.0,26.4,2.1,2.2,False,,2500,3500
WN-2024-1822,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2024-11-17,144,growing,healthy,35.7,43.2,-17.3,3.4,False,,2500,3500
WN-2024-1823,Franquette,FR,ZONE-A,Greenhouse A,2024-08-29,224,mature,healthy,58.5,62.7,-6.8,4.8,False,,1800,2800
WN-2024-1824,Chandler,CH,ZONE-E,Nursery Beds E,2024-10-31,161,growing,at_risk,49.1,56.3,-12.9,4.7,False,,2000,3000
WN-2024-1825,Franquette,FR,ZONE-E,Nursery Beds E,2024-09-18,204,mature,healthy,57.5,57.1,0.6,4.4,True,True,1800,2800
WN-2024-1826,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-05-20,325,ready_to_sell,healthy,69.6,97.5,-28.7,6.7,True,True,2500,3500
WN-2024-1827,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2024-08-25,228,mature,healthy,63.1,68.4,-7.7,5.5,False,,2500,3500
WN-2024-1828,Pusa Kanchan,PK,ZONE-C,Open Field C,2024-07-17,267,mature,at_risk,87.8,85.4,2.8,6.3,True,True,2200,3200
WN-2024-1829,Chandler,CH,ZONE-F,Hardening Zone F,2025-03-15,26,seedling,healthy,9.4,9.1,3.2,0.9,False,,2000,3000
WN-2024-1830,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-10-29,163,growing,at_risk,45.1,48.9,-7.8,4.0,False,,2500,3500
WN-2024-1831,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2024-11-02,159,growing,healthy,45.4,47.7,-4.8,3.4,True,True,2500,3500
WN-2024-1832,Local Variety,LV,ZONE-A,Greenhouse A,2024-07-22,262,mature,healthy,55.1,65.5,-15.9,3.8,False,,1200,2000
WN-2024-1833,Pusa Kanchan,PK,ZONE-C,Open Field C,2025-03-09,32,young,healthy,9.0,10.2,-12.1,0.9,False,,2200,3200
WN-2024-1834,Chandler,CH,ZONE-E,Nursery Beds E,2024-09-27,195,mature,healthy,63.0,68.2,-7.7,6.5,True,True,2000,3000
WN-2024-1835,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2025-03-19,22,seedling,healthy,6.5,6.6,-1.6,0.6,False,,2500,3500
WN-2024-1836,Chandler,CH,ZONE-B,Greenhouse B,2024-10-25,167,growing,healthy,67.1,58.4,14.7,3.8,True,True,2000,3000
WN-2024-1837,Chandler,CH,ZONE-A,Greenhouse A,2024-04-17,358,ready_to_sell,healthy,112.0,125.3,-10.6,10.6,True,True,2000,3000
WN-2024-1838,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2024-05-07,338,ready_to_sell,healthy,118.4,101.4,16.8,9.2,True,True,2500,3500
WN-2024-1839,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-10-04,188,mature,critical,62.0,56.4,10.0,3.5,False,,2500,3500
WN-2024-1840,Franquette,FR,ZONE-F,Hardening Zone F,2024-04-21,354,ready_to_sell,healthy,105.4,99.1,6.3,7.2,True,False,1800,2800
WN-2024-1841,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-10-24,168,growing,healthy,53.3,50.4,5.8,4.9,True,True,2500,3500
WN-2024-1842,Franquette,FR,ZONE-B,Greenhouse B,2025-04-03,7,seedling,healthy,1.6,2.0,-17.3,0.1,False,,1800,2800
WN-2024-1843,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2024-10-05,187,mature,healthy,56.0,56.1,-0.1,5.0,False,,2500,3500
WN-2024-1844,Pusa Kanchan,PK,ZONE-D,Open Field D,2024-07-22,262,mature,at_risk,75.7,83.8,-9.7,8.4,False,,2200,3200
